gid,geom,cod_pcia,cod_depto,nom_depto,cod_ase,nombre,tipo,cod_aglo,nom_aglo,cod_agl,nom_agl,lat_gd,long_gd,lat_gs,long_gs,fuente
"7896",MULTIPOINT(-63.8504345021239 -37.8965637921854),"42",La Pampa,Hucal,"42077010",Abramo,Localidad simple,"3104",Abramo,"420007",Abramo,"-37.896564","-63.850435","-37º53'48""","-63º51' 2""",INDEC
"7897",MULTIPOINT(-63.6034930057397 -37.9788814738432),"42",La Pampa,Hucal,"42077030",General San Martín,Localidad simple,"0710",General San Martín,"420154",General San Martín,"-37.978881","-63.603493","-37º58'44""","-63º36'13""",INDEC
"7898",MULTIPOINT(-64.0252536594731 -37.791142027803),"42",La Pampa,Hucal,"42077040",Hucal,Localidad simple,"5812",Hucal,"420007",Abramo,"-37.791142","-64.025254","-37º47'28""","-64º 1'31""",INDEC
"7899",MULTIPOINT(-63.4294378309598 -38.0828745548526),"42",La Pampa,Hucal,"42077050",Jacinto Aráuz,Localidad simple,"0746",Jacinto Aráuz,"420182",Jacinto Aráuz,"-38.082875","-63.429438","-38º 4'58""","-63º25'46""",INDEC
"7902",MULTIPOINT(-64.6422526958764 -38.3336784745407),"42",La Pampa,Lihuel Calel,"42084010",Cuchillo Co,Localidad simple,"3126",Cuchillo Co,"425042",Cuchillo Co,"-38.333678","-64.642253","-38º20' 1""","-64º38'32""",INDEC
"7907",MULTIPOINT(-66.2271088648992 -37.5511845454801),"42",La Pampa,Limay Mahuida,"42091010",La Reforma,Localidad simple,"3122",La Reforma,"425077",La Reforma,"-37.551185","-66.227109","-37º33' 4""","-66º13'38""",INDEC
"7909",MULTIPOINT(-66.6751236820745 -37.1598303700809),"42",La Pampa,Limay Mahuida,"42091020",Limay Mahuida,Localidad simple,"5805",Limay Mahuida,"425084",Limay Mahuida,"-37.159830","-66.675124","-37º 9'35""","-66º40'30""",INDEC
"7912",MULTIPOINT(-65.5111739287674 -36.2642784211513),"42",La Pampa,Loventué,"42098040",Telén,Localidad simple,"1070",Telén,"420350",Telén,"-36.264278","-65.511174","-36º15'51""","-65º30'40""",INDEC
"7913",MULTIPOINT(-65.3446564920527 -36.4749257307713),"42",La Pampa,Loventué,"42098010",Carro Quemado,Localidad simple,"3108",Carro Quemado,"420070",Carro Quemado,"-36.474926","-65.344656","-36º28'30""","-65º20'41""",INDEC
"7914",MULTIPOINT(-65.289332461436 -36.1888953927316),"42",La Pampa,Loventué,"42098020",Loventué,Localidad simple,"5802",Loventué,"425091",Loventué,"-36.188895","-65.289332","-36º11'20""","-65º17'22""",INDEC
"7915",MULTIPOINT(-65.0996511363574 -36.2039526749804),"42",La Pampa,Loventué,"42098030",Luan Toro,Localidad simple,"1442",Luan Toro,"420224",Luan Toro,"-36.203953","-65.099651","-36º12'14""","-65º 5'59""",INDEC
"7916",MULTIPOINT(-65.4370864153489 -36.2165368686585),"42",La Pampa,Loventué,"42098050",Victorica,Localidad simple,"0437",Victorica,"420399",Victorica,"-36.216537","-65.437086","-36º12'60""","-65º26'14""",INDEC
"7923",MULTIPOINT(-63.716840693317 -35.7763229509013),"42",La Pampa,Maracó,"42105020",Dorila,Localidad simple,"3118",Dorila,"420116",Dorila,"-35.776323","-63.716841","-35º46'35""","-63º43' 1""",INDEC
"7924",MULTIPOINT(-63.3916144304609 -35.7820709830868),"42",La Pampa,Maracó,"42105010",Agustoni,Localidad simple,"3121",Agustoni,"425014",Agustoni,"-35.782071","-63.391614","-35º46'55""","-63º23'30""",INDEC
"7925",MULTIPOINT(-63.7578717289548 -35.6593004344736),"42",La Pampa,Maracó,"42105030",General Pico,Localidad simple,"0064",General Pico,"420147",General Pico,"-35.659300","-63.757872","-35º39'33""","-63º45'28""",INDEC
"7926",MULTIPOINT(-63.8205097114007 -35.5497080167874),"42",La Pampa,Maracó,"42105040",Speluzzi,Localidad simple,"3124",Speluzzi,"425147",Speluzzi,"-35.549708","-63.820510","-35º32'59""","-63º49'14""",INDEC
"7927",MULTIPOINT(-63.5890778943806 -35.5844688283462),"42",La Pampa,Maracó,"42105050",Trebolares,Localidad simple,"5804",Trebolares,"420147",General Pico,"-35.584469","-63.589078","-35º35' 4""","-63º35'21""",INDEC
"7931",MULTIPOINT(-67.6195574260177 -37.3441736915125),"42",La Pampa,Puelén,"42112010",Puelén,Localidad simple,"3101",Puelén,"420287",Puelén,"-37.344174","-67.619557","-37º20'39""","-67º37'10""",INDEC
"7932",MULTIPOINT(-67.152497411086 -38.1545525945666),"42",La Pampa,Puelén,"42112005",Casa de Piedra,Localidad simple,"3103",Casa de Piedra,"422007",Casa de Piedra,"-38.154553","-67.152497","-38º 9'16""","-67º 9' 9""",INDEC
"7933",MULTIPOINT(-67.7135403757323 -37.774908489351),"42",La Pampa,Puelén,"42112020",25 de Mayo,Localidad simple,"0463",25 de Mayo,"420385",Colonia 25 de Mayo,"-37.774908","-67.713540","-37º46'30""","-67º42'49""",INDEC
"7941",MULTIPOINT(-63.5125978526535 -36.1571837349487),"42",La Pampa,Quemú Quemú,"42119030",Miguel Cané,Localidad simple,"1449",Miguel Cané,"420252",Miguel Cané,"-36.157184","-63.512598","-36º 9'26""","-63º30'45""",INDEC
"7943",MULTIPOINT(-63.8552047195573 -36.1536100297405),"42",La Pampa,Quemú Quemú,"42119010",Colonia Barón,Localidad simple,"0608",Colonia Barón,"420091",Colonia Barón,"-36.153610","-63.855205","-36º 9'13""","-63º51'19""",INDEC
"7944",MULTIPOINT(-63.9040708614432 -36.1170514464671),"42",La Pampa,Quemú Quemú,"42119020",Colonia San José,Localidad simple,"5803",Colonia San José,"420091",Colonia Barón,"-36.117051","-63.904071","-36º 7' 1""","-63º54'15""",INDEC
"7945",MULTIPOINT(-63.5659401087111 -36.0548269805947),"42",La Pampa,Quemú Quemú,"42119040",Quemú Quemú,Localidad simple,"0561",Quemú Quemú,"420301",Quemú Quemú,"-36.054827","-63.565940","-36º 3'17""","-63º33'57""",INDEC
"7946",MULTIPOINT(-63.4480892950842 -36.2565045123829),"42",La Pampa,Quemú Quemú,"42119050",Relmo,Localidad simple,"5807",Relmo,"425126",Relmo,"-36.256505","-63.448089","-36º15'23""","-63º26'53""",INDEC
"7947",MULTIPOINT(-63.8863241480268 -36.0763688619907),"42",La Pampa,Quemú Quemú,"42119060",Villa Mirasol,Localidad simple,"1564",Villa Mirasol,"420406",Villa Mirasol,"-36.076369","-63.886324","-36º 4'35""","-63º53'11""",INDEC
"7951",MULTIPOINT(-64.5231627938074 -35.0570468624299),"42",La Pampa,Rancul,"42126060",Quetrequén,Localidad simple,"3114",Quetrequén,"425119",Quetrequén,"-35.057047","-64.523163","-35º 3'25""","-64º31'23""",INDEC
"7952",MULTIPOINT(-64.5586771612487 -35.5944912182792),"42",La Pampa,Rancul,"42126010",Caleufú,Localidad simple,"0812",Caleufú,"420063",Caleufú,"-35.594491","-64.558677","-35º35'40""","-64º33'31""",INDEC
"7953",MULTIPOINT(-65.1029678622192 -35.7034612221329),"42",La Pampa,Rancul,"42126020",Ingeniero Foster,Localidad simple,"5808",Ingeniero Foster,"420210",La Maruja,"-35.703461","-65.102968","-35º42'12""","-65º 6'11""",INDEC
"7954",MULTIPOINT(-64.942139647443 -35.673878960176),"42",La Pampa,Rancul,"42126030",La Maruja,Localidad simple,"1301",La Maruja,"420210",La Maruja,"-35.673879","-64.942140","-35º40'26""","-64º56'32""",INDEC
"7955",MULTIPOINT(-64.5023084091661 -35.1467597216817),"42",La Pampa,Rancul,"42126040",Parera,Localidad simple,"0837",Parera,"420273",Parera,"-35.146760","-64.502308","-35º 8'48""","-64º30' 8""",INDEC
"7956",MULTIPOINT(-64.7697819492676 -35.648606694329),"42",La Pampa,Rancul,"42126050",Pichi Huinca,Localidad simple,"3119",Pichi Huinca,"425112",Pichi Huinca,"-35.648607","-64.769782","-35º38'55""","-64º46'11""",INDEC
"7957",MULTIPOINT(-64.6842161304454 -35.0677697430794),"42",La Pampa,Rancul,"42126070",Rancul,Localidad simple,"0697",Rancul,"420308",Rancul,"-35.067770","-64.684216","-35º 4' 4""","-64º41' 3""",INDEC
"7964",MULTIPOINT(-64.0353200737961 -35.0166726511379),"42",La Pampa,Realicó,"42133010",Adolfo Van Praet,Localidad simple,"3117",Adolfo Van Praet,"425007",Adolfo Van Praet,"-35.016673","-64.035320","-35º 1' 0""","-64º 2' 7""",INDEC
"7965",MULTIPOINT(-64.1171414735618 -35.3344236924485),"42",La Pampa,Realicó,"42133020",Alta Italia,Localidad simple,"1066",Alta Italia,"420021",Alta Italia,"-35.334424","-64.117141","-35º20' 4""","-64º 7' 2""",INDEC
"7966",MULTIPOINT(-64.3859123352225 -35.0414276195447),"42",La Pampa,Realicó,"42133030",Damián Maisonave,Localidad simple,"3111",Damián Maisonave (Est. Simson),"425098",Maisonave,"-35.041428","-64.385912","-35º 2'29""","-64º23' 9""",INDEC
"7967",MULTIPOINT(-64.2827669425504 -35.3873484763632),"42",La Pampa,Realicó,"42133040",Embajador Martini,Localidad simple,"1119",Embajador Martini,"420126",Embajador Martini,"-35.387348","-64.282767","-35º23'14""","-64º16'58""",INDEC
"7968",MULTIPOINT(-64.1070652191117 -35.1907264970461),"42",La Pampa,Realicó,"42133050",Falucho,Localidad simple,"3127",Falucho,"425063",Falucho,"-35.190726","-64.107065","-35º11'27""","-64º 6'25""",INDEC
"7969",MULTIPOINT(-64.4673705684362 -35.3884711486406),"42",La Pampa,Realicó,"42133060",Ingeniero Luiggi,Localidad simple,"0491",Ingeniero Luiggi,"420168",Ingeniero Luiggi,"-35.388471","-64.467371","-35º23'18""","-64º28' 3""",INDEC
"7970",MULTIPOINT(-64.0060798931943 -35.3069414204845),"42",La Pampa,Realicó,"42133070",Ojeda,Localidad simple,"5806",Ojeda,"420021",Alta Italia,"-35.306941","-64.006080","-35º18'25""","-64º 0'22""",INDEC
"7971",MULTIPOINT(-64.2463075218814 -35.0382143738346),"42",La Pampa,Realicó,"42133080",Realicó,Localidad simple,"0391",Realicó,"420315",Realicó,"-35.038214","-64.246308","-35º 2'18""","-64º14'47""",INDEC
"7974",MULTIPOINT(-64.3673907018325 -36.7473961516096),"42",La Pampa,Toay,"42140005",Cachirulo,Localidad simple,"5813",Cachirulo,"420357",Toay,"-36.747396","-64.367391","-36º44'51""","-64º22' 3""",INDEC
"7975",MULTIPOINT(-64.4050728875869 -36.925725758829),"42",La Pampa,Toay,"42140010",Naicó,Localidad simple,"5809",Naicó,"420042",Ataliva Roca,"-36.925726","-64.405073","-36º55'33""","-64º24'18""",INDEC
"7976",MULTIPOINT(-64.3797897154644 -36.673898048391),"42",La Pampa,Toay,"42140020",Toay,Componente de localidad compuesta,"0029",Gran Santa Rosa,"420357",Toay,"-36.673898","-64.379790","-36º40'26""","-64º22'47""",INDEC
"7980",MULTIPOINT(-64.3563635138327 -35.6390821337794),"42",La Pampa,Trenel,"42147010",Arata,Localidad simple,"1303",Arata,"420035",Arata,"-35.639082","-64.356364","-35º38'21""","-64º21'23""",INDEC
"7981",MULTIPOINT(-63.9406318565629 -35.7741568643325),"42",La Pampa,Trenel,"42147020",Metileo,Localidad simple,"1592",Metileo,"420245",Metileo,"-35.774157","-63.940632","-35º46'27""","-63º56'26""",INDEC
"7982",MULTIPOINT(-64.1332845095521 -35.6983285275212),"42",La Pampa,Trenel,"42147030",Trenel,Localidad simple,"0660",Trenel,"420371",Trenel,"-35.698329","-64.133285","-35º41'54""","-64º 7'60""",INDEC
"7987",MULTIPOINT(-64.5151767302443 -37.1218223497211),"42",La Pampa,Utracán,"42154050",Quehué,Localidad simple,"3109",Quehué,"420294",Quehué,"-37.121822","-64.515177","-37º 7'19""","-64º30'55""",INDEC
"7989",MULTIPOINT(-64.2853395982042 -37.0318092184739),"42",La Pampa,Utracán,"42154010",Ataliva Roca,Localidad simple,"3102",Ataliva Roca,"420042",Ataliva Roca,"-37.031809","-64.285340","-37º 1'55""","-64º17' 7""",INDEC
"7990",MULTIPOINT(-65.6516236582345 -37.3320425414131),"42",La Pampa,Utracán,"42154020",Chacharramendi,Localidad simple,"3125",Chacharramendi,"425049",Chacharramendi,"-37.332043","-65.651624","-37º19'55""","-65º39' 6""",INDEC
"7991",MULTIPOINT(-64.2241167586505 -37.4947906576689),"42",La Pampa,Utracán,"42154030",Colonia Santa María,Localidad simple,"3110",Colonia Santa María,"425028",Colonia Santa María,"-37.494791","-64.224117","-37º29'41""","-64º13'27""",INDEC
"7992",MULTIPOINT(-64.6042187341506 -37.3782127768943),"42",La Pampa,Utracán,"42154040",General Acha,Localidad simple,"0234",General Acha,"420133",General Acha,"-37.378213","-64.604219","-37º22'42""","-64º36'15""",INDEC
"7993",MULTIPOINT(-64.3512561221003 -37.5441522761958),"42",La Pampa,Utracán,"42154060",Unanué,Localidad simple,"5801",Unanué,"425154",Unanué,"-37.544152","-64.351256","-37º32'39""","-64º21' 5""",INDEC
"8001",MULTIPOINT(-66.4909260590382 -28.6777024185527),"46",La Rioja,Arauco,"46007040",Estación Mazán,Localidad simple,"3202",Estación Mazán,"460007",Arauco,"-28.677702","-66.490926","-28º40'40""","-66º29'27""",INDEC
"8003",MULTIPOINT(-66.8134329709874 -28.5537602551131),"46",La Rioja,Arauco,"46007010",Aimogasta,Localidad simple,"0287",Aimogasta,"460007",Arauco,"-28.553760","-66.813433","-28º33'14""","-66º48'48""",INDEC
"8004",MULTIPOINT(-66.8014515080852 -28.5686336436872),"46",La Rioja,Arauco,"46007020",Arauco,Localidad simple,"1444",Arauco,"460007",Arauco,"-28.568634","-66.801452","-28º34' 7""","-66º48' 5""",INDEC
"8005",MULTIPOINT(-66.8305780622108 -28.3785558073253),"46",La Rioja,Arauco,"46007030",Bañado de los Pantanos,Localidad simple,"3208",Bañado de los Pantanos,"460007",Arauco,"-28.378556","-66.830578","-28º22'43""","-66º49'50""",INDEC
"8006",MULTIPOINT(-66.5553904949284 -28.590538439286),"46",La Rioja,Arauco,"46007045",Termas de Santa Teresita,Localidad simple,"3237",Termas Santa Teresita,"460007",Arauco,"-28.590538","-66.555390","-28º35'26""","-66º33'19""",INDEC
"8007",MULTIPOINT(-66.5444740613413 -28.6641036370684),"46",La Rioja,Arauco,"46007050",Villa Mazán,Localidad simple,"0830",Villa Mazán,"460007",Arauco,"-28.664104","-66.544474","-28º39'51""","-66º32'40""",INDEC
"8021",MULTIPOINT(-66.8558279775847 -29.412884219358),"46",La Rioja,Capital,"46014010",La Rioja,Localidad simple,"0026",La Rioja,"460014",Capital,"-29.412884","-66.855828","-29º24'46""","-66º51'21""",INDEC
"8057",MULTIPOINT(-66.9304965980319 -28.8477653028629),"46",La Rioja,Castro Barros,"46021010",Aminga,Localidad simple,"1532",Aminga,"460021",Castro Barros,"-28.847765","-66.930497","-28º50'52""","-66º55'50""",INDEC
"8058",MULTIPOINT(-66.9413820123939 -28.8065316985094),"46",La Rioja,Castro Barros,"46021020",Anillaco,Localidad simple,"1245",Anillaco,"460021",Castro Barros,"-28.806532","-66.941382","-28º48'24""","-66º56'29""",INDEC
"8059",MULTIPOINT(-66.9233840560209 -28.7238472248338),"46",La Rioja,Castro Barros,"46021030",Anjullón,Localidad simple,"3204",Anjullón,"460021",Castro Barros,"-28.723847","-66.923384","-28º43'26""","-66º55'24""",INDEC
"8060",MULTIPOINT(-66.9716279577756 -28.8909559894415),"46",La Rioja,Castro Barros,"46021040",Chuquis,Localidad simple,"3218",Chuquis,"460021",Castro Barros,"-28.890956","-66.971628","-28º53'27""","-66º58'18""",INDEC
"8061",MULTIPOINT(-66.9326433048519 -28.7462260751301),"46",La Rioja,Castro Barros,"46021050",Los Molinos,Localidad simple,"3212",Los Molinos,"460021",Castro Barros,"-28.746226","-66.932643","-28º44'46""","-66º55'58""",INDEC
"8062",MULTIPOINT(-66.9611681064697 -28.9347867145633),"46",La Rioja,Castro Barros,"46021060",Pinchas,Localidad simple,"3207",Pinchas,"460021",Castro Barros,"-28.934787","-66.961168","-28º56' 5""","-66º57'40""",INDEC
"8063",MULTIPOINT(-66.9230154722288 -28.6617233260584),"46",La Rioja,Castro Barros,"46021070",San Pedro,Localidad simple,"3210",San Pedro,"460021",Castro Barros,"-28.661723","-66.923015","-28º39'42""","-66º55'23""",INDEC
"8064",MULTIPOINT(-66.9605583599112 -28.6757487530252),"46",La Rioja,Castro Barros,"46021080",Santa Vera Cruz,Localidad simple,"3235",Santa Vera Cruz,"460021",Castro Barros,"-28.675749","-66.960558","-28º40'33""","-66º57'38""",INDEC
"8069",MULTIPOINT(-68.5627461544727 -29.5252401424327),"46",La Rioja,Coronel Felipe Varela,"46028020",Guandacol,Localidad simple,"0848",Guandacol,"460028",Coronel Felipe Varela,"-29.525240","-68.562746","-29º31'31""","-68º33'46""",INDEC
"8070",MULTIPOINT(-68.0999373344882 -29.5415685884711),"46",La Rioja,Coronel Felipe Varela,"46028040",Pagancillo,Localidad simple,"1320",Pagancillo,"460028",Coronel Felipe Varela,"-29.541569","-68.099937","-29º32'30""","-68º 5'60""",INDEC
"8071",MULTIPOINT(-67.7746060994257 -29.4727869031183),"46",La Rioja,Coronel Felipe Varela,"46028010",Aicuñá,Localidad simple,"3224",Aicuña,"460028",Coronel Felipe Varela,"-29.472787","-67.774606","-29º28'22""","-67º46'29""",INDEC
"8072",MULTIPOINT(-68.235541798421 -29.36930438632),"46",La Rioja,Coronel Felipe Varela,"46028030",Los Palacios,Localidad simple,"3203",Los Palacios,"460028",Coronel Felipe Varela,"-29.369304","-68.235542","-29º22' 9""","-68º14' 8""",INDEC
"8073",MULTIPOINT(-68.2277483812154 -29.3177553372321),"46",La Rioja,Coronel Felipe Varela,"46028050",Villa Unión,Localidad simple,"0554",Villa Unión,"460028",Coronel Felipe Varela,"-29.317755","-68.227748","-29º19' 4""","-68º13'40""",INDEC
"8097",MULTIPOINT(-66.3126582781318 -30.3594398835443),"46",La Rioja,Chamical,"46035010",Chamical,Localidad simple,"0254",Chamical,"460035",Chamical,"-30.359440","-66.312658","-30º21'34""","-66º18'46""",INDEC
"8098",MULTIPOINT(-66.3679936936504 -30.4054215485116),"46",La Rioja,Chamical,"46035020",Polco,Localidad simple,"5902",Polco,"460035",Chamical,"-30.405422","-66.367994","-30º24'20""","-66º22' 5""",INDEC
"8120",MULTIPOINT(-67.487670433792 -29.4495555812964),"46",La Rioja,Chilecito,"46042050",Colonia Vichigasta,Localidad simple,"3215",Colonia Vichigasta,"460042",Chilecito,"-29.449556","-67.487670","-29º26'58""","-67º29'16""",INDEC
"8121",MULTIPOINT(-67.5061907656652 -29.3022094416507),"46",La Rioja,Chilecito,"46042090",Nonogasta,Localidad simple,"0565",Nonogasta,"460042",Chilecito,"-29.302209","-67.506191","-29º18' 8""","-67º30'22""",INDEC
"8122",MULTIPOINT(-67.4952152727143 -29.1651050590164),"46",La Rioja,Chilecito,"46042010",Chilecito,Localidad simple,"0116",Chilecito,"460042",Chilecito,"-29.165105","-67.495215","-29º 9'54""","-67º29'43""",INDEC
"8123",MULTIPOINT(-67.4438295295196 -29.2505767387971),"46",La Rioja,Chilecito,"46042020",Colonia Anguinán,Localidad simple,"3223",Colonia Anguinán,"460042",Chilecito,"-29.250577","-67.443830","-29º15' 2""","-67º26'38""",INDEC
"8124",MULTIPOINT(-67.4051962220583 -29.6393396127547),"46",La Rioja,Chilecito,"46042030",Colonia Catinzaco,Localidad simple,"5906",Colonia Catinzaco,"460042",Chilecito,"-29.639340","-67.405196","-29º38'22""","-67º24'19""",INDEC
"8125",MULTIPOINT(-67.3981725015383 -29.1980640659613),"46",La Rioja,Chilecito,"46042040",Colonia Malligasta,Localidad simple,"3206",Colonia Malligasta,"460042",Chilecito,"-29.198064","-67.398173","-29º11'53""","-67º23'53""",INDEC
"8126",MULTIPOINT(-67.637758227647 -29.1902411689541),"46",La Rioja,Chilecito,"46042060",Guanchín,Localidad simple,"3220",Guanchín,"460042",Chilecito,"-29.190241","-67.637758","-29º11'25""","-67º38'16""",INDEC
"8127",MULTIPOINT(-67.4348904050625 -29.176454436516),"46",La Rioja,Chilecito,"46042070",Malligasta,Localidad simple,"1105",Malligasta,"460042",Chilecito,"-29.176454","-67.434890","-29º10'35""","-67º26' 6""",INDEC
"8128",MULTIPOINT(-67.6624782316474 -29.3391904276676),"46",La Rioja,Chilecito,"46042080",Miranda,Localidad simple,"3227",Miranda,"460042",Chilecito,"-29.339190","-67.662478","-29º20'21""","-67º39'45""",INDEC
"8129",MULTIPOINT(-67.4735990523789 -29.1150368268577),"46",La Rioja,Chilecito,"46042100",San Nicolás,Localidad simple,"5908",San Nicolás,"460042",Chilecito,"-29.115037","-67.473599","-29º 6'54""","-67º28'25""",INDEC
"8130",MULTIPOINT(-67.5561365983596 -29.1293216721004),"46",La Rioja,Chilecito,"46042110",Santa Florentina,Localidad simple,"5905",Santa Florentina,"460042",Chilecito,"-29.129322","-67.556137","-29º 7'46""","-67º33'22""",INDEC
"8131",MULTIPOINT(-67.602829071172 -29.3222094588692),"46",La Rioja,Chilecito,"46042120",Sañogasta,Localidad simple,"0947",Sañogasta,"460042",Chilecito,"-29.322209","-67.602829","-29º19'20""","-67º36'10""",INDEC
"8132",MULTIPOINT(-67.4253881118531 -29.1433689017166),"46",La Rioja,Chilecito,"46042130",Tilimuqui,Localidad simple,"3219",Tilimuqui,"460042",Chilecito,"-29.143369","-67.425388","-29º 8'36""","-67º25'31""",INDEC
"8133",MULTIPOINT(-67.5067773622498 -29.4852632507737),"46",La Rioja,Chilecito,"46042140",Vichigasta,Localidad simple,"0932",Vichigasta,"460042",Chilecito,"-29.485263","-67.506777","-29º29' 7""","-67º30'24""",INDEC
"8141",MULTIPOINT(-67.6522496517698 -28.6556554748548),"46",La Rioja,Famatina,"46049020",Angulos,Localidad simple,"3231",Angulos,"460049",Famatina,"-28.655655","-67.652250","-28º39'20""","-67º39' 8""",INDEC
"8142",MULTIPOINT(-67.5831795395154 -28.603193692864),"46",La Rioja,Famatina,"46049060",Chañarmuyo,Localidad simple,"3226",Chañarmuyo,"460049",Famatina,"-28.603194","-67.583180","-28º36'11""","-67º34'59""",INDEC
